Date,AAPL,AMZN,MSFT,NVDA
2023-07-24,181.19392974853517,124.79940017700196,325.5200115966797,39.55936870574951
2023-07-25,181.59093383789062,125.13840026855469,326.33349243164065,39.90118068695068
2023-07-26,182.02386810302735,125.49620010375976,326.91059143066406,40.2432120513916
2023-07-27,182.4414047241211,125.83720016479492,327.3400811767578,40.58194725036621
2023-07-28,182.91046630859375,126.2134002685547,327.87481079101565,40.932473754882814
2023-07-31,183.37952819824218,126.57700012207032,328.30400634765624,41.263297653198244
2023-08-01,183.78541717529296,126.84780014038085,328.6529217529297,41.55971157073974
2023-08-02,184.12931732177734,127.08700027465821,328.83227600097655,41.81967308044434
2023-08-03,184.46433349609376,127.36500030517578,328.9395739746094,42.08630905151367
2023-08-04,184.6702392578125,127.85660049438476,329.18471435546877,42.365993919372556
2023-08-07,184.80862854003905,128.36600051879884,329.5030859375,42.66340461730957
2023-08-08,184.94306854248046,128.86480056762696,329.50563049316406,42.79705879211426
2023-08-09,184.99755615234375,129.21960067749023,329.2969079589844,42.869242935180665
2023-08-10,185.01078338623046,129.55760055541992,329.13478515625,42.91483039855957
2023-08-11,185.02618255615235,129.91420059204103,328.9902850341797,42.9752815246582
2023-08-14,185.0185302734375,130.27020080566408,328.82307189941406,43.054961395263675
2023-08-15,184.95416442871092,130.53860076904297,328.557958984375,43.1472306060791
2023-08-16,184.89944885253905,130.7340008544922,328.26696716308595,43.233544158935544
2023-08-17,184.80123291015624,130.88140075683594,327.95115844726564,43.327350769042965
2023-08-18,184.74014526367188,131.12120071411132,327.8291748046875,43.443739852905274
2023-08-21,184.65145446777345,131.32980056762696,327.7763366699219,43.61274772644043
2023-08-22,184.58254272460937,131.54620056152345,327.7049224853516,43.750600051879886
2023-08-23,184.53466064453124,131.72520065307617,327.6235162353516,43.903160934448245
2023-08-24,184.40255279541014,131.8288005065918,327.35639587402346,44.02588493347168
2023-08-25,184.3018942260742,131.9656004333496,327.0886151123047,44.086257476806644
2023-08-28,184.19180206298827,132.08620040893555,326.62428283691406,44.169832153320314
2023-08-29,184.18091674804688,132.27460052490235,326.36534240722654,44.29157707214355
2023-08-30,184.23803680419923,132.4604006958008,326.1976617431641,44.400611877441406
2023-08-31,184.3202346801758,132.7240005493164,326.0976843261719,44.526713333129884
2023-09-01,184.37385009765626,132.88340057373046,325.894951171875,44.6363077545166
2023-09-05,184.43852661132811,133.0422006225586,325.87999450683594,44.76298896789551
2023-09-06,184.39681213378907,133.20280059814453,325.97759765625,44.89154594421387
2023-09-07,184.1942578125,133.3762008666992,325.90003173828126,44.97885398864746
2023-09-08,183.9804672241211,133.56000091552735,325.88295104980466,45.06795944213867
2023-09-11,183.78329162597657,133.86400100708008,325.9535479736328,45.15508583068848
2023-09-12,183.4391567993164,134.08140090942382,325.79558227539064,45.20647964477539
2023-09-13,183.083515625,134.37400100708007,325.77172302246095,45.26794662475586
2023-09-14,182.7804281616211,134.6608009338379,325.7965356445313,45.33325080871582
2023-09-15,182.45343383789063,134.90140090942384,325.5938671875,45.36923492431641
2023-09-18,182.2072625732422,135.10540084838868,325.447734375,45.398544464111325
2023-09-19,182.023701171875,135.31540100097655,325.39909423828124,45.425394973754884
2023-09-20,181.7798321533203,135.4456008911133,325.1833038330078,45.42214714050293
2023-09-21,181.47176055908204,135.41620086669923,324.85057067871094,45.364559936523435
2023-09-22,181.16548889160157,135.3126007080078,324.361484375,45.277356719970705
2023-09-25,180.8817565917969,135.2444009399414,323.83228271484376,45.21253715515137
2023-09-26,180.4514321899414,135.0928010559082,323.1875286865234,45.12167739868164
2023-09-27,179.99599487304687,134.9558010864258,322.2861077880859,45.02130569458008
2023-09-28,179.51865112304688,134.76820114135742,321.48771484375,44.941678848266605
2023-09-29,179.09047821044922,134.71140106201173,320.89147399902345,44.90136215209961
2023-10-02,178.7360089111328,134.70060119628906,320.4746417236328,44.910888671875
2023-10-03,178.33886169433595,134.61900115966796,319.86655578613284,44.88907730102539
2023-10-04,177.94944763183594,134.5764010620117,319.2528253173828,44.85641540527344
2023-10-05,177.56737091064454,134.5326011657715,318.9055969238281,44.84122085571289
2023-10-06,177.2615658569336,134.52680114746093,318.8514166259766,44.83853820800781
2023-10-09,176.93388793945311,134.4478009033203,318.6976806640625,44.80909561157227
2023-10-10,176.58210876464844,134.36380096435548,318.56385681152346,44.7905655670166
2023-10-11,176.27478637695313,134.36660095214845,318.5008831787109,44.79661781311035
2023-10-12,176.0452700805664,134.4490008544922,318.5862738037109,44.850173263549806
2023-10-13,175.80682098388672,134.46660064697267,318.62080932617187,44.86915321350098
2023-10-16,175.74703033447267,134.32620056152345,318.72975952148437,44.89750701904297
2023-10-17,175.71819122314454,134.11120056152345,318.7817059326172,44.86802253723145
2023-10-18,175.6447021484375,133.87500061035155,318.8748858642578,44.8187703704834
2023-10-19,175.59548431396485,133.68600036621095,319.0666033935547,44.80978675842285
2023-10-20,175.4996075439453,133.41820037841796,319.15337463378904,44.78985038757324
2023-10-23,175.40491729736328,133.18120025634767,319.3297357177734,44.83228797912598
2023-10-24,175.28591217041014,132.94100006103517,319.4705126953125,44.83056144714355
2023-10-25,175.1603842163086,132.6154000854492,319.8529351806641,44.78744407653809
2023-10-26,174.9690267944336,132.30539993286132,319.99990112304687,44.72435989379883
2023-10-27,174.85476593017577,132.18059997558595,320.25360717773435,44.667590942382816
2023-10-30,174.77173828125,132.17040008544922,320.6623236083984,44.624932022094725
2023-10-31,174.67151275634765,132.13860015869142,320.98078186035156,44.501355743408205
2023-11-01,174.60706878662108,132.1936001586914,321.4440447998047,44.434617614746095
2023-11-02,174.5368914794922,132.24460021972655,321.8623742675781,44.3625454711914
2023-11-03,174.54222900390624,132.37980041503906,322.5065460205078,44.319493255615235
2023-11-06,174.55448516845703,132.50940063476563,323.1648468017578,44.31423286437988
2023-11-07,174.5867071533203,132.70080078125,323.88750610351565,44.29672225952149
2023-11-08,174.5623922729492,132.8442007446289,324.57013732910156,44.252633514404295
2023-11-09,174.45880645751953,132.95480072021485,325.1960626220703,44.20646697998047
2023-11-10,174.43460174560548,133.06580078125,326.0183978271484,44.18616249084473
2023-11-13,174.34729400634765,133.15520080566407,326.7644061279297,44.18846054077149
2023-11-14,174.30749969482423,133.32580078125,327.4849078369141,44.21068489074707
2023-11-15,174.41321472167968,133.48260070800782,328.22150390625,44.24719947814941
2023-11-16,174.6583410644531,133.5822006225586,329.1441748046875,44.311934280395505
2023-11-17,174.89081481933593,133.72120056152343,329.8570379638672,44.38640228271484
2023-11-20,175.1347998046875,133.78180053710938,330.64711791992187,44.490949172973636
2023-11-21,175.42324249267577,133.83520050048827,331.47234375,44.592358169555666
2023-11-22,175.76626281738282,133.87240051269532,332.3073748779297,44.656932983398434
2023-11-24,176.0525131225586,133.91280059814454,333.08234436035156,44.7008023071289
2023-11-27,176.34963165283204,134.05960052490235,334.0469049072266,44.78758163452149
2023-11-28,176.60031036376952,134.2006005859375,335.1146429443359,44.864627838134766
2023-11-29,176.8088558959961,134.37440063476564,336.1147302246094,44.95696334838867
2023-11-30,177.0996520996094,134.59040069580078,337.2706140136719,45.04751991271973
2023-12-01,177.44682250976564,134.94440063476563,338.3643182373047,45.162399520874025
2023-12-04,177.74116455078126,135.25880065917968,339.4018872070312,45.24034492492676
2023-12-05,178.08898559570312,135.5710006713867,340.4955114746094,45.327246017456055
2023-12-06,178.49647735595704,135.94180068969726,341.62195190429685,45.39911567687988
2023-12-07,178.97281433105468,136.35980072021485,342.77791015625,45.48169990539551
